product_id,brand,category,subcategory,sport_type,gender_target,price,discount,stock_status,size,color,material,weight,cushioning_level,arch_support,breathability,waterproof,seasonality,avg_rating,review_count,sales_rank,product_description
AD03660,Adidas,apparel,jackets,outdoor,women,59.69,0.232,in_stock,M,orange,gore-tex,375,1,medium,2,True,all-season,3.98,0,9985,"Adidas Terrex Multi - Women's RAIN.RDY Jacket. Women's jackets in orange. Weather-shielding gore-tex build, waterproof, all-season wear."
AD03661,Adidas,apparel,jackets,outdoor,men,77.5,0.0,in_stock,XS,multi,gore-tex,373,1,medium,2,True,all-season,3.28,4,9758,"Adidas Terrex Multi - Men's RAIN.RDY Jacket. Men's jackets in multi. Weather-shielding gore-tex build, waterproof, all-season wear."
AD03662,Adidas,footwear,lifestyle,lifestyle,women,67.28,0.0,in_stock,US 7.5,navy,polyester,277,1,low,3,False,all-season,4.6,166,1563,"Adidas Gazelle - Women's Shoes. Women's lifestyle in navy. Flat, unpadded midsole, moderately breathable polyester build, all-season wear."
AD03663,Adidas,footwear,lifestyle,lifestyle,women,74.4,0.0,in_stock,US 5.5,red,synthetic,303,4,medium,3,False,all-season,4.13,2,9753,"Adidas ZX 22 Boost - Women's Shoes. Women's lifestyle in red. Well-cushioned midsole, moderately breathable synthetic build, all-season wear."
AD03664,Adidas,apparel,shorts,running,men,94.88,0.237,in_stock,L,red,polyester,158,1,medium,4,False,summer,4.33,19,5534,"Adidas Fast Running - Men's Shorts. Men's shorts in red. Breathable polyester build, summer wear."
AD03665,Adidas,footwear,lifestyle,lifestyle,women,87.6,0.0,in_stock,US 10.5,grey,synthetic,371,1,low,3,False,all-season,3.44,43,5586,"Adidas Continental 80 - Women's Shoes. Women's lifestyle in grey. Flat, unpadded midsole, moderately breathable synthetic build, all-season wear."
AD03666,Adidas,footwear,lifestyle,lifestyle,men,66.57,0.413,in_stock,US 11,white,leather,357,1,medium,4,False,winter,4.08,214,288,"Adidas Forum Low - Men's Shoes. Men's lifestyle in white. Flat, unpadded midsole, breathable leather build, winter wear."
AD03667,Adidas,apparel,jackets,running,men,46.01,0.0,out_of_stock,L,navy,synthetic,397,1,medium,2,False,winter,3.95,704,804,"Adidas Own the Run - Men's Running Jacket. Men's jackets in navy. Weather-shielding synthetic build, winter wear."
AD03668,Adidas,footwear,lifestyle,lifestyle,men,51.38,0.0,in_stock,US 8,grey,polyester,265,1,low,2,False,all-season,5.0,90,552,"Adidas Samba OG - Men's Shoes. Men's lifestyle in grey. Flat, unpadded midsole, weather-shielding polyester build, all-season wear."
AD03669,Adidas,footwear,running,running,women,43.87,0.413,low_stock,US 11,grey,mesh,268,4,high,4,False,all-season,3.04,6,8927,"Adidas Adizero SL - Women's Running Shoes. Women's running in grey. Well-cushioned midsole, breathable mesh build, all-season wear."
AD03670,Adidas,apparel,trousers,running,women,113.82,0.0,in_stock,M,multi,cotton,219,1,medium,3,False,all-season,4.83,7,7854,"Adidas Ultimate365 - Women's Golf Trousers. Women's trousers in multi. Moderately breathable cotton build, all-season wear."
AD03671,Adidas,footwear,tennis,tennis,men,27.42,0.225,in_stock,US 11,black,cotton,294,2,medium,2,False,all-season,4.8,107,1464,"Adidas Barricade - Men's Tennis Shoes. Men's tennis in black. Low-profile midsole, weather-shielding cotton build, all-season wear."
AD03672,Adidas,footwear,training-and-gym,training,women,37.3,0.0,in_stock,US 9,red,polyester,256,2,low,4,False,all-season,4.59,1,9772,"Adidas Powerlift 5 - Women's Weightlifting Shoes. Women's training and gym in red. Low-profile midsole, breathable polyester build, all-season wear."
AD03673,Adidas,apparel,shorts,running,women,50.58,0.0,out_of_stock,XS,black,synthetic,124,1,medium,4,False,summer,4.41,30,4732,"Adidas Fast Running - Women's Shorts. Women's shorts in black. Breathable synthetic build, summer wear."
AD03674,Adidas,footwear,running,running,women,49.06,0.103,low_stock,US 10.5,grey,mesh,254,5,medium,3,False,all-season,4.12,204,1463,"Adidas Ultraboost 22 - Women's Running Shoes. Women's running in grey. Max-cushioned midsole, moderately breathable mesh build, all-season wear."
AD03675,Adidas,apparel,jackets,running,women,28.69,0.28,in_stock,S,green,polyester,446,1,medium,2,False,all-season,4.13,25,4527,"Adidas Own the Run - Women's Running Jacket. Women's jackets in green. Weather-shielding polyester build, all-season wear."
AD03676,Adidas,footwear,basketball,basketball,women,26.82,0.0,low_stock,US 5,green,cotton,287,2,medium,2,False,winter,4.42,131,1808,"Adidas Trae Young 3 - Women's Basketball Shoes. Women's basketball in green. Low-profile midsole, weather-shielding cotton build, winter wear."
AD03677,Adidas,apparel,trousers,football,women,57.5,0.206,in_stock,XXL,black,polyester,217,1,medium,3,False,winter,4.0,1,9861,"Adidas Tiro 23 - Women's Track Pants. Women's trousers in black. Moderately breathable polyester build, winter wear."
AD03678,Adidas,footwear,running,running,men,38.88,0.374,in_stock,US 8.5,red,mesh,321,5,medium,4,False,all-season,2.45,124,3150,"Adidas Ultraboost 22 - Men's Running Shoes. Men's running in red. Max-cushioned midsole, breathable mesh build, all-season wear."
AD03679,Adidas,footwear,running,running,women,36.91,0.0,in_stock,US 11.5,beige,synthetic,331,5,medium,2,False,all-season,3.46,29,6245,"Adidas Solarboost 4 - Women's Running Shoes. Women's running in beige. Max-cushioned midsole, weather-shielding synthetic build, all-season wear."
AD03680,Adidas,footwear,lifestyle,lifestyle,men,51.33,0.447,in_stock,US 9,blue,cotton,274,1,low,4,False,summer,4.84,48,628,"Adidas Gazelle - Men's Shoes. Men's lifestyle in blue. Flat, unpadded midsole, breathable cotton build, summer wear."
AD03681,Adidas,apparel,hoodies-and-sweatshirts,lifestyle,women,94.08,0.099,in_stock,XL,pink,cotton,365,1,medium,3,False,winter,4.56,11,6951,"Adidas Team Issue - Women's Full-Zip Hoodie. Women's hoodies and sweatshirts in pink. Moderately breathable cotton build, winter wear."
AD03682,Adidas,apparel,trousers,football,women,53.18,0.0,in_stock,XL,orange,cotton,233,1,medium,3,False,all-season,4.69,233,1189,"Adidas Tiro 23 - Women's Track Pants. Women's trousers in orange. Moderately breathable cotton build, all-season wear."
AD03683,Adidas,footwear,lifestyle,lifestyle,men,58.31,0.0,in_stock,US 10,black,synthetic,299,1,medium,4,False,all-season,4.41,32,1291,"Adidas Grand Court 2.0 - Men's Shoes. Men's lifestyle in black. Flat, unpadded midsole, breathable synthetic build, all-season wear."
AD03684,Adidas,footwear,swimming,swimming,men,34.87,0.0,in_stock,US 10,navy,rubber,58,1,low,3,False,summer,4.75,8,7306,"Adidas Adilette Aqua - Men's Slides. Men's swimming in navy. Flat, unpadded midsole, moderately breathable rubber build, summer wear."
AD03685,Adidas,apparel,leggings,training,women,33.7,0.0,in_stock,M,navy,polyester,265,1,medium,3,False,all-season,4.72,196,1253,"Adidas Techfit - Women's Training Tights. Women's leggings in navy. Moderately breathable polyester build, all-season wear."
AD03686,Adidas,footwear,lifestyle,lifestyle,women,23.09,0.053,in_stock,US 10.5,red,cotton,243,4,medium,3,False,all-season,4.42,33,4042,"Adidas ZX 22 Boost - Women's Shoes. Women's lifestyle in red. Well-cushioned midsole, moderately breathable cotton build, all-season wear."
AD03687,Adidas,footwear,basketball,basketball,women,86.65,0.0,in_stock,US 9.5,green,synthetic,327,2,high,2,False,all-season,4.37,43,4109,"Adidas Harden Vol. 7 - Women's Basketball Shoes. Women's basketball in green. Low-profile midsole, weather-shielding synthetic build, all-season wear."
AD03688,Adidas,apparel,tops-and-t-shirts,running,women,86.59,0.0,in_stock,L,green,cotton,258,1,medium,4,False,summer,4.28,6,8675,"Adidas Own the Run - Women's Running Tee. Women's tops and t shirts in green. Breathable cotton build, summer wear."
AD03689,Adidas,footwear,football,football,men,57.3,0.0,in_stock,US 13.5,red,cotton,439,4,medium,3,False,all-season,4.89,5,8174,"Adidas X Crazyfast - Men's Firm Ground Boots. Men's football in red. Well-cushioned midsole, moderately breathable cotton build, all-season wear."
AD03690,Adidas,footwear,lifestyle,lifestyle,men,71.74,0.0,in_stock,US 10.5,beige,leather,305,1,medium,2,False,winter,4.96,1075,34,"Adidas Forum Low - Men's Shoes. Men's lifestyle in beige. Flat, unpadded midsole, weather-shielding leather build, winter wear."
AD03691,Adidas,footwear,basketball,basketball,women,65.61,0.0,in_stock,US 6,pink,synthetic,326,4,medium,3,False,all-season,4.38,35,4486,"Adidas Dame 8 - Women's Basketball Shoes. Women's basketball in pink. Well-cushioned midsole, moderately breathable synthetic build, all-season wear."
AD03692,Adidas,footwear,lifestyle,lifestyle,men,55.46,0.0,in_stock,US 12.5,green,synthetic,250,1,low,3,False,summer,3.96,96,807,"Adidas Samba OG - Men's Shoes. Men's lifestyle in green. Flat, unpadded midsole, moderately breathable synthetic build, summer wear."
AD03693,Adidas,footwear,football,football,women,45.73,0.0,in_stock,US 5,green,cotton,377,3,low,4,False,all-season,4.56,14,6428,"Adidas Copa Pure - Women's Firm Ground Boots. Women's football in green. Balanced midsole, breathable cotton build, all-season wear."
AD03694,Adidas,footwear,lifestyle,lifestyle,men,75.27,0.131,in_stock,US 11.5,navy,cotton,288,1,low,4,False,all-season,3.6,80,945,"Adidas Gazelle - Men's Shoes. Men's lifestyle in navy. Flat, unpadded midsole, breathable cotton build, all-season wear."
AD03695,Adidas,apparel,tops-and-t-shirts,training,men,62.24,0.0,in_stock,M,green,polyester,142,1,medium,5,False,summer,3.82,8,8632,"Adidas Climacool - Men's Training Tank. Men's tops and t shirts in green. Highly breathable polyester build, summer wear."
AD03696,Adidas,apparel,jackets,running,women,63.41,0.229,in_stock,XXL,navy,synthetic,447,1,medium,2,False,summer,4.87,37,3121,"Adidas Own the Run - Women's Running Jacket. Women's jackets in navy. Weather-shielding synthetic build, summer wear."
AD03697,Adidas,apparel,shorts,football,women,92.11,0.0,in_stock,XXL,blue,cotton,165,1,medium,4,False,summer,3.94,9,8400,"Adidas Entrada 22 - Women's Football Shorts. Women's shorts in blue. Breathable cotton build, summer wear."
AD03698,Adidas,apparel,trousers,football,women,25.1,0.0,low_stock,L,grey,polyester,244,1,medium,3,False,all-season,4.7,12,6352,"Adidas Tiro 23 - Women's Track Pants. Women's trousers in grey. Moderately breathable polyester build, all-season wear."
AD03699,Adidas,footwear,swimming,swimming,men,58.17,0.0,in_stock,US 11,black,rubber,54,1,low,4,False,summer,4.25,41,4250,"Adidas Adilette Aqua - Men's Slides. Men's swimming in black. Flat, unpadded midsole, breathable rubber build, summer wear."
AD03700,Adidas,footwear,football,football,women,45.1,0.0,in_stock,US 6,pink,cotton,474,3,medium,2,False,winter,4.72,148,1542,"Adidas Predator Accuracy - Women's Firm Ground Boots. Women's football in pink. Balanced midsole, weather-shielding cotton build, winter wear."
AD03701,Adidas,footwear,lifestyle,lifestyle,men,42.11,0.0,in_stock,US 9,black,polyester,309,1,medium,4,False,summer,5.0,520,92,"Adidas Grand Court 2.0 - Men's Shoes. Men's lifestyle in black. Flat, unpadded midsole, breathable polyester build, summer wear."
AD03702,Adidas,footwear,running,running,women,85.22,0.0,in_stock,US 11,red,mesh,234,4,high,4,False,all-season,4.77,9,7349,"Adidas Adizero Boston 11 - Women's Running Shoes. Women's running in red. Well-cushioned midsole, breathable mesh build, all-season wear."
AD03703,Adidas,apparel,hoodies-and-sweatshirts,lifestyle,women,46.15,0.0,in_stock,XXL,yellow,cotton,428,1,medium,3,False,all-season,4.28,16,6537,"Adidas Team Issue - Women's Full-Zip Hoodie. Women's hoodies and sweatshirts in yellow. Moderately breathable cotton build, all-season wear."
AD03704,Adidas,footwear,lifestyle,lifestyle,men,70.54,0.0,in_stock,US 13.5,multi,cotton,261,1,medium,2,False,all-season,4.4,10,2783,"Adidas Grand Court 2.0 - Men's Shoes. Men's lifestyle in multi. Flat, unpadded midsole, weather-shielding cotton build, all-season wear."
AD03705,Adidas,accessory,bags-and-backpacks,football,unisex,38.68,0.0,out_of_stock,one-size,grey,polyester,696,1,medium,4,False,all-season,4.83,51,2961,"Adidas Tiro - Unisex Backpack. Unisex bags and backpacks in grey. Breathable polyester build, all-season wear."
AD03706,Adidas,apparel,tops-and-t-shirts,training,women,87.2,0.0,in_stock,XS,beige,polyester,123,1,medium,5,False,summer,4.74,59,3015,"Adidas Climacool - Women's Training Tank. Women's tops and t shirts in beige. Highly breathable polyester build, summer wear."
AD03707,Adidas,footwear,lifestyle,lifestyle,men,27.53,0.0,in_stock,US 8.5,red,cotton,292,1,low,4,False,all-season,4.96,98,485,"Adidas Samba OG - Men's Shoes. Men's lifestyle in red. Flat, unpadded midsole, breathable cotton build, all-season wear."
AD03708,Adidas,accessory,socks,running,unisex,32.17,0.141,in_stock,one-size,black,cotton,73,1,medium,2,False,all-season,4.85,120,1448,"Adidas Cushioned Crew - Unisex Socks 3-Pack. Unisex socks in black. Weather-shielding cotton build, all-season wear."
AD03709,Adidas,apparel,leggings,training,men,51.43,0.0,in_stock,S,pink,polyester,326,1,medium,3,False,summer,4.58,10,7203,"Adidas Techfit - Men's Training Tights. Men's leggings in pink. Moderately breathable polyester build, summer wear."
AD03710,Adidas,footwear,lifestyle,lifestyle,women,94.4,0.109,in_stock,US 9.5,orange,leather,259,1,medium,2,False,summer,3.13,24,7225,"Adidas Forum Low - Women's Shoes. Women's lifestyle in orange. Flat, unpadded midsole, weather-shielding leather build, summer wear."
AD03711,Adidas,footwear,lifestyle,lifestyle,men,101.89,0.0,out_of_stock,US 10,red,leather,256,1,low,4,False,summer,4.59,20,1719,"Adidas Stan Smith - Men's Shoes. Men's lifestyle in red. Flat, unpadded midsole, breathable leather build, summer wear."
AD03712,Adidas,footwear,running,running,men,52.67,0.0,in_stock,US 8,yellow,synthetic,341,5,medium,3,False,summer,4.5,18,5944,"Adidas Solarboost 4 - Men's Running Shoes. Men's running in yellow. Max-cushioned midsole, moderately breathable synthetic build, summer wear."
AD03713,Adidas,footwear,training-and-gym,training,women,36.44,0.0,in_stock,US 11.5,grey,synthetic,319,2,medium,4,False,all-season,4.09,11,7553,"Adidas Powerlift 5 - Women's Weightlifting Shoes. Women's training and gym in grey. Low-profile midsole, breathable synthetic build, all-season wear."
AD03714,Adidas,footwear,running,running,men,40.63,0.417,low_stock,US 13.5,pink,synthetic,298,5,medium,2,False,all-season,3.95,48,3133,"Adidas Solarboost 4 - Men's Running Shoes. Men's running in pink. Max-cushioned midsole, weather-shielding synthetic build, all-season wear."
AD03715,Adidas,footwear,lifestyle,lifestyle,women,83.8,0.154,in_stock,US 11,green,cotton,272,1,low,2,False,summer,4.69,13,6159,"Adidas Campus 00s - Women's Shoes. Women's lifestyle in green. Flat, unpadded midsole, weather-shielding cotton build, summer wear."
AD03716,Adidas,footwear,lifestyle,lifestyle,men,76.41,0.0,in_stock,US 12.5,pink,polyester,248,1,medium,3,False,all-season,4.94,483,133,"Adidas Grand Court 2.0 - Men's Shoes. Men's lifestyle in pink. Flat, unpadded midsole, moderately breathable polyester build, all-season wear."
AD03717,Adidas,footwear,football,football,men,81.37,0.0,in_stock,US 9.5,purple,polyester,424,4,medium,2,False,all-season,4.59,2,9563,"Adidas X Crazyfast - Men's Firm Ground Boots. Men's football in purple. Well-cushioned midsole, weather-shielding polyester build, all-season wear."
AD03718,Adidas,apparel,tops-and-t-shirts,tennis,men,82.59,0.11,in_stock,XXL,black,cotton,242,1,medium,4,False,summer,4.84,46,3099,"Adidas Primeblue - Men's Tennis Polo. Men's tops and t shirts in black. Breathable cotton build, summer wear."
AD03719,Adidas,apparel,leggings,yoga,men,43.95,0.119,in_stock,XXL,brown,synthetic,237,1,medium,3,False,all-season,4.77,1,9617,"Adidas Yoga Studio Luxe - Men's Training Tights. Men's leggings in brown. Moderately breathable synthetic build, all-season wear."
AD03720,Adidas,apparel,jackets,outdoor,men,57.82,0.0,in_stock,XXL,brown,gore-tex,376,1,medium,2,True,all-season,4.11,18,6588,"Adidas Terrex Multi - Men's RAIN.RDY Jacket. Men's jackets in brown. Weather-shielding gore-tex build, waterproof, all-season wear."
AD03721,Adidas,apparel,kits-and-jerseys,football,men,56.08,0.0,in_stock,XXL,brown,polyester,241,1,medium,3,False,all-season,4.76,106,1944,"Adidas Squadra 21 - Men's Football Jersey. Men's kits and jerseys in brown. Moderately breathable polyester build, all-season wear."
AD03722,Adidas,footwear,lifestyle,lifestyle,men,98.85,0.0,in_stock,US 7.5,brown,polyester,322,4,medium,4,False,all-season,5.0,84,618,"Adidas ZX 22 Boost - Men's Shoes. Men's lifestyle in brown. Well-cushioned midsole, breathable polyester build, all-season wear."
AD03723,Adidas,footwear,lifestyle,lifestyle,men,45.7,0.0,in_stock,US 13,orange,cotton,240,4,medium,2,False,all-season,3.84,501,223,"Adidas ZX 22 Boost - Men's Shoes. Men's lifestyle in orange. Well-cushioned midsole, weather-shielding cotton build, all-season wear."
AD03724,Adidas,footwear,lifestyle,lifestyle,men,56.49,0.0,in_stock,US 11,purple,synthetic,302,1,low,3,False,all-season,3.27,25,2396,"Adidas Samba OG - Men's Shoes. Men's lifestyle in purple. Flat, unpadded midsole, moderately breathable synthetic build, all-season wear."
AD03725,Adidas,footwear,running,running,men,21.1,0.0,in_stock,US 13,orange,mesh,164,2,low,4,False,all-season,4.52,27,4492,"Adidas Adizero Adios Pro 3 - Men's Racing Shoes. Men's running in orange. Low-profile midsole, breathable mesh build, all-season wear."
AD03726,Adidas,apparel,hoodies-and-sweatshirts,lifestyle,men,74.05,0.155,out_of_stock,XXL,red,cotton,398,1,medium,3,False,all-season,4.22,7,8103,"Adidas Team Issue - Men's Full-Zip Hoodie. Men's hoodies and sweatshirts in red. Moderately breathable cotton build, all-season wear."
AD03727,Adidas,apparel,hoodies-and-sweatshirts,lifestyle,men,96.82,0.0,low_stock,S,brown,fleece,433,1,medium,1,False,winter,4.33,158,1886,"Adidas Essentials 3-Stripes - Men's Fleece Hoodie. Men's hoodies and sweatshirts in brown. Warm and insulating fleece build, winter wear."
AD03728,Adidas,footwear,outdoor,outdoor,men,69.13,0.0,in_stock,US 8,grey,gore-tex,470,2,high,2,True,winter,4.54,7,8077,"Adidas Terrex Free Hiker GORE-TEX - Men's Hiking Shoes. Men's outdoor in grey. Low-profile midsole, weather-shielding gore-tex build, waterproof, winter wear."
AD03729,Adidas,footwear,lifestyle,lifestyle,men,57.13,0.242,in_stock,US 11,yellow,synthetic,292,1,low,2,False,winter,4.19,26,1321,"Adidas Gazelle - Men's Shoes. Men's lifestyle in yellow. Flat, unpadded midsole, weather-shielding synthetic build, winter wear."
AD03730,Adidas,footwear,running,running,men,39.21,0.0,in_stock,US 12,pink,synthetic,327,4,high,3,False,all-season,4.79,119,1714,"Adidas Solarglide 6 - Men's Running Shoes. Men's running in pink. Well-cushioned midsole, moderately breathable synthetic build, all-season wear."
AD03731,Adidas,footwear,lifestyle,lifestyle,men,68.41,0.205,in_stock,US 10.5,red,synthetic,203,1,medium,3,False,all-season,4.79,18,1385,"Adidas Continental 80 - Men's Shoes. Men's lifestyle in red. Flat, unpadded midsole, moderately breathable synthetic build, all-season wear."
AD03732,Adidas,footwear,lifestyle,lifestyle,women,51.63,0.0,out_of_stock,US 10.5,red,polyester,365,3,medium,3,False,winter,4.47,7,8073,"Adidas NMD_R1 - Women's Shoes. Women's lifestyle in red. Balanced midsole, moderately breathable polyester build, winter wear."
AD03733,Adidas,footwear,outdoor,outdoor,men,80.25,0.0,in_stock,US 10.5,brown,gore-tex,511,4,high,2,True,winter,4.84,45,3403,"Adidas Terrex Swift R3 GORE-TEX - Men's Hiking Shoes. Men's outdoor in brown. Well-cushioned midsole, weather-shielding gore-tex build, waterproof, winter wear."
AD03734,Adidas,footwear,football,football,men,87.93,0.0,in_stock,US 8.5,green,polyester,540,4,high,3,False,winter,4.48,29,4913,"Adidas Predator Accuracy - Men's Firm Ground Boots. Men's football in green. Well-cushioned midsole, moderately breathable polyester build, winter wear."
AD03735,Adidas,accessory,bags-and-backpacks,running,women,21.95,0.161,in_stock,one-size,purple,polyester,580,1,medium,3,False,all-season,4.75,8,6661,"Adidas Power VII - Women's Backpack. Women's bags and backpacks in purple. Moderately breathable polyester build, all-season wear."
AD03736,Adidas,footwear,lifestyle,lifestyle,men,41.7,0.0,in_stock,US 9.5,green,leather,291,1,medium,4,False,summer,4.59,82,690,"Adidas Forum Low - Men's Shoes. Men's lifestyle in green. Flat, unpadded midsole, breathable leather build, summer wear."
AD03737,Adidas,apparel,tops-and-t-shirts,running,men,56.12,0.0,in_stock,M,navy,cotton,148,1,medium,5,False,summer,4.3,240,1355,"Adidas Adizero - Men's Running Singlet. Men's tops and t shirts in navy. Highly breathable cotton build, summer wear."
AD03738,Adidas,footwear,tennis,tennis,women,45.23,0.0,in_stock,US 10.5,orange,mesh,276,2,medium,4,False,all-season,4.1,5,8956,"Adidas Adizero Ubersonic 4 - Women's Tennis Shoes. Women's tennis in orange. Low-profile midsole, breathable mesh build, all-season wear."
AD03739,Adidas,footwear,running,running,women,64.65,0.0,low_stock,US 9.5,orange,mesh,295,2,medium,4,False,summer,4.43,21,5744,"Adidas Adizero SL - Women's Running Shoes. Women's running in orange. Low-profile midsole, breathable mesh build, summer wear."
AD03740,Adidas,footwear,lifestyle,lifestyle,women,43.62,0.0,out_of_stock,US 7.5,pink,leather,298,1,high,4,False,winter,4.34,14,6756,"Adidas Superstar - Women's Shoes. Women's lifestyle in pink. Flat, unpadded midsole, breathable leather build, winter wear."
AD03741,Adidas,footwear,lifestyle,lifestyle,women,80.01,0.0,in_stock,US 7,pink,leather,247,1,medium,4,False,all-season,4.1,83,3081,"Adidas Forum Low - Women's Shoes. Women's lifestyle in pink. Flat, unpadded midsole, breathable leather build, all-season wear."
AD03742,Adidas,apparel,shorts,running,women,38.03,0.0,in_stock,XXL,red,cotton,155,1,medium,4,False,summer,2.77,4,9865,"Adidas Fast Running - Women's Shorts. Women's shorts in red. Breathable cotton build, summer wear."
AD03743,Adidas,apparel,tops-and-t-shirts,training,women,36.78,0.282,in_stock,L,green,polyester,154,1,medium,5,False,summer,4.82,9,6103,"Adidas Climacool - Women's Training Tank. Women's tops and t shirts in green. Highly breathable polyester build, summer wear."
AD03744,Adidas,footwear,lifestyle,lifestyle,men,71.75,0.178,low_stock,US 9.5,blue,leather,266,1,low,4,False,all-season,3.6,61,1062,"Adidas Superstar - Men's Shoes. Men's lifestyle in blue. Flat, unpadded midsole, breathable leather build, all-season wear."
AD03745,Adidas,footwear,lifestyle,lifestyle,women,83.18,0.0,in_stock,US 10.5,green,cotton,244,3,high,2,False,all-season,4.91,8,7383,"Adidas Ozweego - Women's Shoes. Women's lifestyle in green. Balanced midsole, weather-shielding cotton build, all-season wear."
AD03746,Adidas,accessory,bags-and-backpacks,running,unisex,31.32,0.0,out_of_stock,one-size,purple,polyester,659,1,medium,2,False,all-season,4.71,38,3607,"Adidas Power VII - Unisex Backpack. Unisex bags and backpacks in purple. Weather-shielding polyester build, all-season wear."
AD03747,Adidas,footwear,lifestyle,lifestyle,men,52.77,0.277,low_stock,US 11.5,brown,polyester,261,2,low,3,False,all-season,4.45,246,231,"Adidas Ozweego - Men's Shoes. Men's lifestyle in brown. Low-profile midsole, moderately breathable polyester build, all-season wear."
AD03748,Adidas,apparel,hoodies-and-sweatshirts,lifestyle,men,104.71,0.0,in_stock,M,navy,fleece,416,1,medium,1,False,winter,4.7,38,3986,"Adidas Essentials 3-Stripes - Men's Fleece Hoodie. Men's hoodies and sweatshirts in navy. Warm and insulating fleece build, winter wear."
AD03749,Adidas,apparel,jackets,outdoor,women,48.18,0.0,in_stock,L,purple,gore-tex,365,1,medium,2,True,all-season,4.49,2,9543,"Adidas Terrex Multi - Women's RAIN.RDY Jacket. Women's jackets in purple. Weather-shielding gore-tex build, waterproof, all-season wear."
AD03750,Adidas,footwear,lifestyle,lifestyle,men,63.68,0.0,in_stock,US 7.5,green,polyester,342,3,medium,2,False,all-season,4.4,61,905,"Adidas Ozweego - Men's Shoes. Men's lifestyle in green. Balanced midsole, weather-shielding polyester build, all-season wear."
AD03751,Adidas,footwear,basketball,basketball,women,52.32,0.0,in_stock,US 11,navy,polyester,266,2,low,4,False,summer,4.83,15,5871,"Adidas Harden Vol. 7 - Women's Basketball Shoes. Women's basketball in navy. Low-profile midsole, breathable polyester build, summer wear."
AD03752,Adidas,footwear,running,running,men,62.28,0.134,in_stock,US 8,navy,mesh,142,2,low,4,False,summer,3.9,5,8967,"Adidas Adizero Adios Pro 3 - Men's Racing Shoes. Men's running in navy. Low-profile midsole, breathable mesh build, summer wear."
AD03753,Adidas,footwear,running,running,women,47.72,0.309,in_stock,US 9,grey,synthetic,291,3,medium,4,False,all-season,4.66,6,7262,"Adidas Runfalcon 3.0 - Women's Running Shoes. Women's running in grey. Balanced midsole, breathable synthetic build, all-season wear."
AD03754,Adidas,apparel,shorts,football,men,71.34,0.0,in_stock,L,green,synthetic,116,1,medium,3,False,summer,3.74,232,1786,"Adidas Entrada 22 - Men's Football Shorts. Men's shorts in green. Moderately breathable synthetic build, summer wear."
AD03755,Adidas,apparel,kits-and-jerseys,football,women,98.97,0.0,in_stock,XL,yellow,synthetic,233,1,medium,3,False,all-season,4.37,63,3377,"Adidas Squadra 21 - Women's Football Jersey. Women's kits and jerseys in yellow. Moderately breathable synthetic build, all-season wear."
AD03756,Adidas,footwear,lifestyle,lifestyle,men,161.36,0.305,in_stock,US 11.5,brown,leather,232,1,low,4,False,all-season,4.8,19,1332,"Adidas Forum Low - Men's Shoes. Men's lifestyle in brown. Flat, unpadded midsole, breathable leather build, all-season wear."
AD03757,Adidas,footwear,lifestyle,lifestyle,men,56.89,0.0,in_stock,US 8,pink,leather,297,1,high,3,False,all-season,5.0,230,246,"Adidas Superstar - Men's Shoes. Men's lifestyle in pink. Flat, unpadded midsole, moderately breathable leather build, all-season wear."
AD03758,Adidas,footwear,lifestyle,lifestyle,men,50.1,0.184,in_stock,US 9.5,navy,polyester,322,4,low,4,False,summer,4.97,209,221,"Adidas Ozweego - Men's Shoes. Men's lifestyle in navy. Well-cushioned midsole, breathable polyester build, summer wear."
AD03759,Adidas,footwear,swimming,swimming,men,105.24,0.0,in_stock,US 10,black,rubber,50,1,low,4,False,summer,4.39,7,8355,"Adidas Adilette Aqua - Men's Slides. Men's swimming in black. Flat, unpadded midsole, breathable rubber build, summer wear."
AD03760,Adidas,footwear,basketball,basketball,men,73.68,0.105,in_stock,US 8,navy,synthetic,334,2,medium,3,False,all-season,4.14,41,4183,"Adidas Harden Vol. 7 - Men's Basketball Shoes. Men's basketball in navy. Low-profile midsole, moderately breathable synthetic build, all-season wear."
AD03761,Adidas,footwear,training-and-gym,training,women,61.34,0.0,in_stock,US 5.5,purple,polyester,260,2,high,3,False,summer,4.65,11,6956,"Adidas Dropset Trainer - Women's Training Shoes. Women's training and gym in purple. Low-profile midsole, moderately breathable polyester build, summer wear."
AD03762,Adidas,footwear,basketball,basketball,men,35.82,0.0,out_of_stock,US 10,red,cotton,274,2,medium,2,False,all-season,3.98,2,9744,"Adidas D.O.N. Issue 5 - Men's Basketball Shoes. Men's basketball in red. Low-profile midsole, weather-shielding cotton build, all-season wear."
AD03763,Adidas,footwear,outdoor,outdoor,women,40.37,0.0,low_stock,US 5,green,gore-tex,498,2,high,2,True,winter,4.0,12,7532,"Adidas Terrex Swift R3 GORE-TEX - Women's Hiking Shoes. Women's outdoor in green. Low-profile midsole, weather-shielding gore-tex build, waterproof, winter wear."
AD03764,Adidas,apparel,shorts,football,women,58.66,0.0,in_stock,XL,purple,synthetic,155,1,medium,2,False,all-season,4.26,5,8855,"Adidas Entrada 22 - Women's Football Shorts. Women's shorts in purple. Weather-shielding synthetic build, all-season wear."
